time_captured,05_unb_raw_accX
1970-01-01 00:00:00.000000636,1441.064
1970-01-01 00:00:00.000000637,439.566
1970-01-01 00:00:00.000000638,-355.386
1970-01-01 00:00:00.000000639,-997.106
1970-01-01 00:00:00.000000640,-388.936
1970-01-01 00:00:00.000000641,-282.308
1970-01-01 00:00:00.000000642,-0.366
1970-01-01 00:00:00.000000643,263.642
1970-01-01 00:00:00.000000644,563.152
1970-01-01 00:00:00.000000645,1306.132
1970-01-01 00:00:00.000000646,1389.702
1970-01-01 00:00:00.000000647,29.89
1970-01-01 00:00:00.000000648,-1050.42
1970-01-01 00:00:00.000000649,-920.612
1970-01-01 00:00:00.000000650,-728.828
1970-01-01 00:00:00.000000651,-711.26
1970-01-01 00:00:00.000000652,-28.426
1970-01-01 00:00:00.000000653,963.678
1970-01-01 00:00:00.000000654,1159.976
1970-01-01 00:00:00.000000655,-171.898
1970-01-01 00:00:00.000000656,-723.826
1970-01-01 00:00:00.000000657,-808.86
1970-01-01 00:00:00.000000658,2.684
1970-01-01 00:00:00.000000659,-86.864
1970-01-01 00:00:00.000000660,99.674
1970-01-01 00:00:00.000000661,283.772
1970-01-01 00:00:00.000000662,829.234
1970-01-01 00:00:00.000000663,1375.916
1970-01-01 00:00:00.000000664,981.002
1970-01-01 00:00:00.000000665,-366.122
1970-01-01 00:00:00.000000666,-1191.086
1970-01-01 00:00:00.000000667,-1088.972
1970-01-01 00:00:00.000000668,-861.198
1970-01-01 00:00:00.000000669,-813.618
1970-01-01 00:00:00.000000670,735.294
1970-01-01 00:00:00.000000671,1124.84
1970-01-01 00:00:00.000000672,471.652
1970-01-01 00:00:00.000000673,-621.712
1970-01-01 00:00:00.000000674,-861.808
1970-01-01 00:00:00.000000675,-476.532
1970-01-01 00:00:00.000000676,-115.778
1970-01-01 00:00:00.000000677,4.026
1970-01-01 00:00:00.000000678,124.928
1970-01-01 00:00:00.000000679,686.494
1970-01-01 00:00:00.000000680,796.538
1970-01-01 00:00:00.000000681,1662.982
1970-01-01 00:00:00.000000682,186.904
1970-01-01 00:00:00.000000683,-707.234
1970-01-01 00:00:00.000000684,-754.204
1970-01-01 00:00:00.000000685,-745.42
1970-01-01 00:00:00.000000686,-1140.334
1970-01-01 00:00:00.000000687,-761.036
1970-01-01 00:00:00.000000688,939.156
1970-01-01 00:00:00.000000689,1098.732
1970-01-01 00:00:00.000000690,-69.784
1970-01-01 00:00:00.000000691,-436.15
1970-01-01 00:00:00.000000692,-754.326
1970-01-01 00:00:00.000000693,-127.612
1970-01-01 00:00:00.000000694,-269.01
1970-01-01 00:00:00.000000695,-58.194
1970-01-01 00:00:00.000000696,84.546
1970-01-01 00:00:00.000000697,472.628
1970-01-01 00:00:00.000000698,1618.33
1970-01-01 00:00:00.000000699,1146.922
1970-01-01 00:00:00.000000700,-355.508
1970-01-01 00:00:00.000000701,-1271.24
1970-01-01 00:00:00.000000702,-835.7
1970-01-01 00:00:00.000000703,-710.406
1970-01-01 00:00:00.000000704,-1052.128
1970-01-01 00:00:00.000000705,-626.836
1970-01-01 00:00:00.000000706,70.76
1970-01-01 00:00:00.000000707,1115.202
1970-01-01 00:00:00.000000708,-309.026
1970-01-01 00:00:00.000000709,-787.632
1970-01-01 00:00:00.000000710,-829.356
1970-01-01 00:00:00.000000711,26.718
1970-01-01 00:00:00.000000712,-121.39
1970-01-01 00:00:00.000000713,205.692
1970-01-01 00:00:00.000000714,168.482
1970-01-01 00:00:00.000000715,524.966
1970-01-01 00:00:00.000000716,1215.12
1970-01-01 00:00:00.000000717,834.602
1970-01-01 00:00:00.000000718,-717.238
1970-01-01 00:00:00.000000719,-1084.092
1970-01-01 00:00:00.000000720,-1084.092
1970-01-01 00:00:00.000000721,-1030.9
1970-01-01 00:00:00.000000722,-764.818
1970-01-01 00:00:00.000000723,-469.212
1970-01-01 00:00:00.000000724,816.668
1970-01-01 00:00:00.000000725,1172.42
1970-01-01 00:00:00.000000726,-468.968
1970-01-01 00:00:00.000000727,-773.846
1970-01-01 00:00:00.000000728,-448.106
1970-01-01 00:00:00.000000729,-208.742
1970-01-01 00:00:00.000000730,-129.32
1970-01-01 00:00:00.000000731,82.228
1970-01-01 00:00:00.000000732,408.334
1970-01-01 00:00:00.000000733,627.568
1970-01-01 00:00:00.000000734,1462.17
1970-01-01 00:00:00.000000735,21.472
1970-01-01 00:00:00.000000736,-1032.242
1970-01-01 00:00:00.000000737,-979.538
1970-01-01 00:00:00.000000738,-703.452
1970-01-01 00:00:00.000000739,-907.802
1970-01-01 00:00:00.000000740,-540.582
1970-01-01 00:00:00.000000741,-228.75
1970-01-01 00:00:00.000000742,721.63
1970-01-01 00:00:00.000000743,91.744
1970-01-01 00:00:00.000000744,-384.788
1970-01-01 00:00:00.000000745,-798.734
1970-01-01 00:00:00.000000746,-141.032
1970-01-01 00:00:00.000000747,-218.502
1970-01-01 00:00:00.000000748,319.518
1970-01-01 00:00:00.000000749,286.456
1970-01-01 00:00:00.000000750,352.58
1970-01-01 00:00:00.000000751,1661.64
1970-01-01 00:00:00.000000752,1029.192
1970-01-01 00:00:00.000000753,-259.86
1970-01-01 00:00:00.000000754,-1196.576
1970-01-01 00:00:00.000000755,-915.244
1970-01-01 00:00:00.000000756,-647.088
1970-01-01 00:00:00.000000757,-995.764
1970-01-01 00:00:00.000000758,-668.194
1970-01-01 00:00:00.000000759,1438.624
1970-01-01 00:00:00.000000760,1002.596
1970-01-01 00:00:00.000000761,-419.802
1970-01-01 00:00:00.000000762,-955.992
1970-01-01 00:00:00.000000763,-566.446
1970-01-01 00:00:00.000000764,7.076
1970-01-01 00:00:00.000000765,9.272
1970-01-01 00:00:00.000000766,-20.496
1970-01-01 00:00:00.000000767,114.192
1970-01-01 00:00:00.000000768,618.54
1970-01-01 00:00:00.000000769,1447.652
1970-01-01 00:00:00.000000770,418.338
1970-01-01 00:00:00.000000771,-828.014
1970-01-01 00:00:00.000000772,-1015.894
1970-01-01 00:00:00.000000773,-790.804
1970-01-01 00:00:00.000000774,-966.85
1970-01-01 00:00:00.000000775,-721.386
1970-01-01 00:00:00.000000776,-317.566
1970-01-01 00:00:00.000000777,1172.786
1970-01-01 00:00:00.000000778,214.232
1970-01-01 00:00:00.000000779,-278.892
1970-01-01 00:00:00.000000780,-1006.988
1970-01-01 00:00:00.000000781,-286.456
1970-01-01 00:00:00.000000782,70.882
1970-01-01 00:00:00.000000783,70.882
1970-01-01 00:00:00.000000784,129.808
1970-01-01 00:00:00.000000785,286.7
1970-01-01 00:00:00.000000786,1514.142
1970-01-01 00:00:00.000000787,1183.766
1970-01-01 00:00:00.000000788,-235.216
1970-01-01 00:00:00.000000789,-1130.33
1970-01-01 00:00:00.000000790,-1053.592
1970-01-01 00:00:00.000000791,-1037.488
1970-01-01 00:00:00.000000792,-1037.488
1970-01-01 00:00:00.000000793,-736.514
1970-01-01 00:00:00.000000794,119.072
1970-01-01 00:00:00.000000795,1105.32
1970-01-01 00:00:00.000000796,-403.82
1970-01-01 00:00:00.000000797,-856.318
1970-01-01 00:00:00.000000798,-750.422
1970-01-01 00:00:00.000000799,22.082
1970-01-01 00:00:00.000000800,46.238
1970-01-01 00:00:00.000000801,59.78
1970-01-01 00:00:00.000000802,241.316
1970-01-01 00:00:00.000000803,320.738
1970-01-01 00:00:00.000000804,1005.28
1970-01-01 00:00:00.000000805,1315.526
1970-01-01 00:00:00.000000806,-704.184
1970-01-01 00:00:00.000000807,-1057.13
1970-01-01 00:00:00.000000808,-971.608
1970-01-01 00:00:00.000000809,-1022.116
1970-01-01 00:00:00.000000810,-890.722
1970-01-01 00:00:00.000000811,-398.086
1970-01-01 00:00:00.000000812,585.356
1970-01-01 00:00:00.000000813,1260.992
1970-01-01 00:00:00.000000814,306.098
1970-01-01 00:00:00.000000815,-935.252
1970-01-01 00:00:00.000000816,-391.254
1970-01-01 00:00:00.000000817,-159.942
1970-01-01 00:00:00.000000818,-111.508
1970-01-01 00:00:00.000000819,215.086
1970-01-01 00:00:00.000000820,436.394
1970-01-01 00:00:00.000000821,621.224
1970-01-01 00:00:00.000000822,1349.808
1970-01-01 00:00:00.000000823,-39.406
1970-01-01 00:00:00.000000824,-823.134
1970-01-01 00:00:00.000000825,-888.038
1970-01-01 00:00:00.000000826,-766.526
1970-01-01 00:00:00.000000827,-1082.384
1970-01-01 00:00:00.000000828,-674.782
1970-01-01 00:00:00.000000829,-2.684
1970-01-01 00:00:00.000000830,762.256
1970-01-01 00:00:00.000000831,1147.166
1970-01-01 00:00:00.000000832,-271.084
1970-01-01 00:00:00.000000833,-589.26
1970-01-01 00:00:00.000000834,-99.796
1970-01-01 00:00:00.000000835,-56.12
1970-01-01 00:00:00.000000836,-71.004
1970-01-01 00:00:00.000000837,135.786
1970-01-01 00:00:00.000000838,377.346
1970-01-01 00:00:00.000000839,927.566
1970-01-01 00:00:00.000000840,1546.838
1970-01-01 00:00:00.000000841,-215.452
1970-01-01 00:00:00.000000842,-1123.986
1970-01-01 00:00:00.000000843,-883.402
1970-01-01 00:00:00.000000844,-934.52
1970-01-01 00:00:00.000000845,-828.014
1970-01-01 00:00:00.000000846,-348.798
1970-01-01 00:00:00.000000847,626.226
1970-01-01 00:00:00.000000848,1082.872
1970-01-01 00:00:00.000000849,578.524
1970-01-01 00:00:00.000000850,-716.384
1970-01-01 00:00:00.000000851,-594.628
1970-01-01 00:00:00.000000852,-111.508
1970-01-01 00:00:00.000000853,-10.004
1970-01-01 00:00:00.000000854,202.52
1970-01-01 00:00:00.000000855,478.972
1970-01-01 00:00:00.000000856,707.6
1970-01-01 00:00:00.000000857,876.57
1970-01-01 00:00:00.000000858,1471.808
1970-01-01 00:00:00.000000859,541.314
1970-01-01 00:00:00.000000860,-1163.636
1970-01-01 00:00:00.000000861,-750.788
1970-01-01 00:00:00.000000862,-1115.568
1970-01-01 00:00:00.000000863,-549.488
1970-01-01 00:00:00.000000864,-326.228
1970-01-01 00:00:00.000000865,640.744
1970-01-01 00:00:00.000000866,863.882
1970-01-01 00:00:00.000000867,322.69
1970-01-01 00:00:00.000000868,-292.922
1970-01-01 00:00:00.000000869,-264.618
1970-01-01 00:00:00.000000870,-412.116
1970-01-01 00:00:00.000000871,165.432
1970-01-01 00:00:00.000000872,291.946
1970-01-01 00:00:00.000000873,401.38
1970-01-01 00:00:00.000000874,582.672
1970-01-01 00:00:00.000000875,1508.164
1970-01-01 00:00:00.000000876,1372.5
1970-01-01 00:00:00.000000877,-337.208
1970-01-01 00:00:00.000000878,-1083.604
1970-01-01 00:00:00.000000879,-733.708
1970-01-01 00:00:00.000000880,-1046.272
1970-01-01 00:00:00.000000881,-689.544
1970-01-01 00:00:00.000000882,107.848
1970-01-01 00:00:00.000000883,809.958
1970-01-01 00:00:00.000000884,1279.292
1970-01-01 00:00:00.000000885,-274.744
1970-01-01 00:00:00.000000886,-731.268
1970-01-01 00:00:00.000000887,-803.492
1970-01-01 00:00:00.000000888,-30.622
1970-01-01 00:00:00.000000889,212.28
1970-01-01 00:00:00.000000890,271.45
1970-01-01 00:00:00.000000891,447.008
1970-01-01 00:00:00.000000892,942.572
1970-01-01 00:00:00.000000893,875.96
1970-01-01 00:00:00.000000894,884.622
1970-01-01 00:00:00.000000895,-854.244
1970-01-01 00:00:00.000000896,-1073.112
1970-01-01 00:00:00.000000897,-928.908
1970-01-01 00:00:00.000000898,-932.568
1970-01-01 00:00:00.000000899,-456.158
1970-01-01 00:00:00.000000900,545.218
1970-01-01 00:00:00.000000901,1201.578
1970-01-01 00:00:00.000000902,775.432
1970-01-01 00:00:00.000000903,-496.54
1970-01-01 00:00:00.000000904,-809.836
1970-01-01 00:00:00.000000905,-121.878
1970-01-01 00:00:00.000000906,-119.438
1970-01-01 00:00:00.000000907,177.632
1970-01-01 00:00:00.000000908,192.76
1970-01-01 00:00:00.000000909,505.69
1970-01-01 00:00:00.000000910,1190.354
1970-01-01 00:00:00.000000911,1498.77
1970-01-01 00:00:00.000000912,295.85
1970-01-01 00:00:00.000000913,-1069.086
1970-01-01 00:00:00.000000914,-1084.946
1970-01-01 00:00:00.000000915,-789.096
1970-01-01 00:00:00.000000916,-611.098
1970-01-01 00:00:00.000000917,-198.494
1970-01-01 00:00:00.000000918,701.5
1970-01-01 00:00:00.000000919,1080.432
1970-01-01 00:00:00.000000920,230.58
1970-01-01 00:00:00.000000921,-507.276
1970-01-01 00:00:00.000000922,-899.14
1970-01-01 00:00:00.000000923,-175.802
1970-01-01 00:00:00.000000924,222.528
1970-01-01 00:00:00.000000925,106.872
1970-01-01 00:00:00.000000926,365.878
1970-01-01 00:00:00.000000927,760.67
1970-01-01 00:00:00.000000928,1620.282
1970-01-01 00:00:00.000000929,1036.024
1970-01-01 00:00:00.000000930,-422.608
1970-01-01 00:00:00.000000931,-952.942
1970-01-01 00:00:00.000000932,-884.378
1970-01-01 00:00:00.000000933,-722.972
1970-01-01 00:00:00.000000934,-651.602
1970-01-01 00:00:00.000000935,346.114
1970-01-01 00:00:00.000000936,1200.724
1970-01-01 00:00:00.000000937,1006.5
1970-01-01 00:00:00.000000938,-497.272
1970-01-01 00:00:00.000000939,-963.068
1970-01-01 00:00:00.000000940,-568.398
1970-01-01 00:00:00.000000941,-86.376
1970-01-01 00:00:00.000000942,-75.518
1970-01-01 00:00:00.000000943,327.936
1970-01-01 00:00:00.000000944,373.32
1970-01-01 00:00:00.000000945,1193.526
1970-01-01 00:00:00.000000946,1273.802
1970-01-01 00:00:00.000000947,532.408
1970-01-01 00:00:00.000000948,-845.826
1970-01-01 00:00:00.000000949,-917.562
1970-01-01 00:00:00.000000950,-1048.59
1970-01-01 00:00:00.000000951,-829.234
1970-01-01 00:00:00.000000952,-455.06
1970-01-01 00:00:00.000000953,779.214
1970-01-01 00:00:00.000000954,1169.98
1970-01-01 00:00:00.000000955,182.268
1970-01-01 00:00:00.000000956,-427.976
1970-01-01 00:00:00.000000957,-925.004
1970-01-01 00:00:00.000000958,-248.27
1970-01-01 00:00:00.000000959,48.312
1970-01-01 00:00:00.000000960,46.726
1970-01-01 00:00:00.000000961,491.538
1970-01-01 00:00:00.000000962,696.742
1970-01-01 00:00:00.000000963,1511.092
1970-01-01 00:00:00.000000964,1256.722
1970-01-01 00:00:00.000000965,-189.588
1970-01-01 00:00:00.000000966,-1092.998
1970-01-01 00:00:00.000000967,-993.324
1970-01-01 00:00:00.000000968,-935.984
1970-01-01 00:00:00.000000969,-710.65
1970-01-01 00:00:00.000000970,84.424
1970-01-01 00:00:00.000000971,975.024
1970-01-01 00:00:00.000000972,1055.3
1970-01-01 00:00:00.000000973,-273.036
1970-01-01 00:00:00.000000974,-680.028
1970-01-01 00:00:00.000000975,-683.688
1970-01-01 00:00:00.000000976,-17.812
1970-01-01 00:00:00.000000977,-68.564
1970-01-01 00:00:00.000000978,351.116
1970-01-01 00:00:00.000000979,461.892
1970-01-01 00:00:00.000000980,845.216
1970-01-01 00:00:00.000000981,1395.07
1970-01-01 00:00:00.000000982,766.77
1970-01-01 00:00:00.000000983,-476.532
1970-01-01 00:00:00.000000984,-983.198
1970-01-01 00:00:00.000000985,-880.84
1970-01-01 00:00:00.000000986,-1063.718
1970-01-01 00:00:00.000000987,-451.4
1970-01-01 00:00:00.000000988,781.776
1970-01-01 00:00:00.000000989,1125.45
1970-01-01 00:00:00.000000990,308.416
1970-01-01 00:00:00.000000991,-444.568
1970-01-01 00:00:00.000000992,-803.858
1970-01-01 00:00:00.000000993,-512.156
1970-01-01 00:00:00.000000994,-54.656
1970-01-01 00:00:00.000000995,-18.056
1970-01-01 00:00:00.000000996,406.016
1970-01-01 00:00:00.000000997,759.206
1970-01-01 00:00:00.000000998,1011.258
1970-01-01 00:00:00.000000999,1435.086
1970-01-01 00:00:00.000001000,181.292
1970-01-01 00:00:00.000001001,-1040.05
1970-01-01 00:00:00.000001002,-1162.416
1970-01-01 00:00:00.000001003,-607.194
1970-01-01 00:00:00.000001004,-1160.098
1970-01-01 00:00:00.000001005,-589.87
1970-01-01 00:00:00.000001006,688.446
1970-01-01 00:00:00.000001007,1082.75
1970-01-01 00:00:00.000001008,11.712
1970-01-01 00:00:00.000001009,-372.1
1970-01-01 00:00:00.000001010,-771.04
1970-01-01 00:00:00.000001011,-165.798
1970-01-01 00:00:00.000001012,-209.962
1970-01-01 00:00:00.000001013,86.132
1970-01-01 00:00:00.000001014,302.438
1970-01-01 00:00:00.000001015,433.832
1970-01-01 00:00:00.000001016,1539.396
1970-01-01 00:00:00.000001017,1053.592
1970-01-01 00:00:00.000001018,-296.46
1970-01-01 00:00:00.000001019,-1155.706
1970-01-01 00:00:00.000001020,-861.686
1970-01-01 00:00:00.000001021,-721.752
1970-01-01 00:00:00.000001022,-870.226
1970-01-01 00:00:00.000001023,-461.77
1970-01-01 00:00:00.000001024,1008.94
1970-01-01 00:00:00.000001025,897.066
1970-01-01 00:00:00.000001026,-374.296
1970-01-01 00:00:00.000001027,-812.276
1970-01-01 00:00:00.000001028,-663.314
1970-01-01 00:00:00.000001029,-139.324
1970-01-01 00:00:00.000001030,79.666
1970-01-01 00:00:00.000001031,69.54
1970-01-01 00:00:00.000001032,227.774
1970-01-01 00:00:00.000001033,1099.342
1970-01-01 00:00:00.000001034,1258.43
1970-01-01 00:00:00.000001035,385.642
1970-01-01 00:00:00.000001036,-795.074
1970-01-01 00:00:00.000001037,-965.874
1970-01-01 00:00:00.000001038,-817.644
1970-01-01 00:00:00.000001039,-940.742
1970-01-01 00:00:00.000001040,-793.976
1970-01-01 00:00:00.000001041,-369.416
1970-01-01 00:00:00.000001042,1238.788
1970-01-01 00:00:00.000001043,451.156
1970-01-01 00:00:00.000001044,-323.666
1970-01-01 00:00:00.000001045,-1045.906
1970-01-01 00:00:00.000001046,-559.614
1970-01-01 00:00:00.000001047,-196.542
1970-01-01 00:00:00.000001048,91.5
1970-01-01 00:00:00.000001049,172.142
1970-01-01 00:00:00.000001050,286.822
1970-01-01 00:00:00.000001051,1491.084
1970-01-01 00:00:00.000001052,1445.09
1970-01-01 00:00:00.000001053,-120.17
1970-01-01 00:00:00.000001054,-1062.986
1970-01-01 00:00:00.000001055,-1207.19
1970-01-01 00:00:00.000001056,-647.698
1970-01-01 00:00:00.000001057,-815.082
1970-01-01 00:00:00.000001058,-547.658
1970-01-01 00:00:00.000001059,641.232
1970-01-01 00:00:00.000001060,1049.81
1970-01-01 00:00:00.000001061,-226.432
1970-01-01 00:00:00.000001062,-708.088
1970-01-01 00:00:00.000001063,-857.904
1970-01-01 00:00:00.000001064,-150.304
1970-01-01 00:00:00.000001065,-171.532
1970-01-01 00:00:00.000001066,190.076
1970-01-01 00:00:00.000001067,430.172
1970-01-01 00:00:00.000001068,1206.946
1970-01-01 00:00:00.000001069,1422.276
1970-01-01 00:00:00.000001070,899.018
1970-01-01 00:00:00.000001071,-581.818
1970-01-01 00:00:00.000001072,-1065.06
1970-01-01 00:00:00.000001073,-749.934
1970-01-01 00:00:00.000001074,-909.632
1970-01-01 00:00:00.000001075,-877.302
1970-01-01 00:00:00.000001076,373.808
1970-01-01 00:00:00.000001077,1372.5
1970-01-01 00:00:00.000001078,811.666
1970-01-01 00:00:00.000001079,-349.53
1970-01-01 00:00:00.000001080,-350.628
1970-01-01 00:00:00.000001081,-31.11
1970-01-01 00:00:00.000001082,-31.11
1970-01-01 00:00:00.000001083,-10.98
1970-01-01 00:00:00.000001084,14.762
1970-01-01 00:00:00.000001085,464.332
1970-01-01 00:00:00.000001086,1108.004
1970-01-01 00:00:00.000001087,1520.242
1970-01-01 00:00:00.000001088,327.204
1970-01-01 00:00:00.000001089,-945.744
1970-01-01 00:00:00.000001090,-814.228
1970-01-01 00:00:00.000001091,-658.434
1970-01-01 00:00:00.000001092,-934.764
1970-01-01 00:00:00.000001093,-603.778
1970-01-01 00:00:00.000001094,869.006
1970-01-01 00:00:00.000001095,1143.506
1970-01-01 00:00:00.000001096,-104.676
1970-01-01 00:00:00.000001097,-580.232
1970-01-01 00:00:00.000001098,-852.048
1970-01-01 00:00:00.000001099,-164.578
1970-01-01 00:00:00.000001100,-164.578
1970-01-01 00:00:00.000001101,49.044
1970-01-01 00:00:00.000001102,242.658
1970-01-01 00:00:00.000001103,885.232
1970-01-01 00:00:00.000001104,1853.18
1970-01-01 00:00:00.000001105,1081.652
1970-01-01 00:00:00.000001106,-391.376
1970-01-01 00:00:00.000001107,-1076.04
1970-01-01 00:00:00.000001108,-775.188
1970-01-01 00:00:00.000001109,-775.188
1970-01-01 00:00:00.000001110,-1005.402
1970-01-01 00:00:00.000001111,199.348
1970-01-01 00:00:00.000001112,1119.228
1970-01-01 00:00:00.000001113,954.162
1970-01-01 00:00:00.000001114,-357.338
1970-01-01 00:00:00.000001115,-823.988
1970-01-01 00:00:00.000001116,66.368
1970-01-01 00:00:00.000001117,-13.542
1970-01-01 00:00:00.000001118,-13.542
1970-01-01 00:00:00.000001119,53.07
1970-01-01 00:00:00.000001120,385.886
1970-01-01 00:00:00.000001121,943.792
1970-01-01 00:00:00.000001122,1422.886
1970-01-01 00:00:00.000001123,503.25
1970-01-01 00:00:00.000001124,-661.85
1970-01-01 00:00:00.000001125,-784.216
1970-01-01 00:00:00.000001126,-1145.214
1970-01-01 00:00:00.000001127,-1145.214
1970-01-01 00:00:00.000001128,-1009.306
1970-01-01 00:00:00.000001129,917.684
1970-01-01 00:00:00.000001130,1215.608
1970-01-01 00:00:00.000001131,300.73
1970-01-01 00:00:00.000001132,-678.808
1970-01-01 00:00:00.000001133,-812.52
1970-01-01 00:00:00.000001134,-346.724
1970-01-01 00:00:00.000001135,-168.36
1970-01-01 00:00:00.000001136,254.492
1970-01-01 00:00:00.000001137,273.158
1970-01-01 00:00:00.000001138,463.478
1970-01-01 00:00:00.000001139,1468.636
1970-01-01 00:00:00.000001140,1260.87
1970-01-01 00:00:00.000001141,-72.224
1970-01-01 00:00:00.000001142,-1125.328
1970-01-01 00:00:00.000001143,-1021.872
1970-01-01 00:00:00.000001144,-1198.772
1970-01-01 00:00:00.000001145,-699.06
1970-01-01 00:00:00.000001146,-687.714
1970-01-01 00:00:00.000001147,24.156
1970-01-01 00:00:00.000001148,932.202
1970-01-01 00:00:00.000001149,-276.574
1970-01-01 00:00:00.000001150,-446.52
1970-01-01 00:00:00.000001151,-724.558
1970-01-01 00:00:00.000001152,31.11
1970-01-01 00:00:00.000001153,-153.476
1970-01-01 00:00:00.000001154,182.024
1970-01-01 00:00:00.000001155,180.682
1970-01-01 00:00:00.000001156,523.624
1970-01-01 00:00:00.000001157,1254.892
1970-01-01 00:00:00.000001158,807.396
1970-01-01 00:00:00.000001159,-552.172
1970-01-01 00:00:00.000001160,-909.998
1970-01-01 00:00:00.000001161,-935.984
1970-01-01 00:00:00.000001162,-765.428
1970-01-01 00:00:00.000001163,-484.34
1970-01-01 00:00:00.000001164,-477.508
1970-01-01 00:00:00.000001165,1150.216
1970-01-01 00:00:00.000001166,571.936
1970-01-01 00:00:00.000001167,-405.162
1970-01-01 00:00:00.000001168,-813.984
1970-01-01 00:00:00.000001169,-699.426
1970-01-01 00:00:00.000001170,36.112
1970-01-01 00:00:00.000001171,-34.526
1970-01-01 00:00:00.000001172,309.026
1970-01-01 00:00:00.000001173,281.088
1970-01-01 00:00:00.000001174,1032.974
1970-01-01 00:00:00.000001175,1523.048
1970-01-01 00:00:00.000001176,288.53
1970-01-01 00:00:00.000001177,-854.732
1970-01-01 00:00:00.000001178,-879.498
1970-01-01 00:00:00.000001179,-1119.35
1970-01-01 00:00:00.000001180,-600.728
1970-01-01 00:00:00.000001181,-262.666
1970-01-01 00:00:00.000001182,691.74
1970-01-01 00:00:00.000001183,976.732
1970-01-01 00:00:00.000001184,166.652
1970-01-01 00:00:00.000001185,-375.638
1970-01-01 00:00:00.000001186,-783.362
1970-01-01 00:00:00.000001187,-217.77
1970-01-01 00:00:00.000001188,-79.91
1970-01-01 00:00:00.000001189,371.978
1970-01-01 00:00:00.000001190,295.728
1970-01-01 00:00:00.000001191,758.474
1970-01-01 00:00:00.000001192,1573.556
1970-01-01 00:00:00.000001193,1255.99
1970-01-01 00:00:00.000001194,-356.24
1970-01-01 00:00:00.000001195,-1205.726
1970-01-01 00:00:00.000001196,-1018.334
1970-01-01 00:00:00.000001197,-927.322
1970-01-01 00:00:00.000001198,-517.158
1970-01-01 00:00:00.000001199,62.83
1970-01-01 00:00:00.000001200,1040.416
1970-01-01 00:00:00.000001201,994.422
1970-01-01 00:00:00.000001202,-334.524
1970-01-01 00:00:00.000001203,-766.892
1970-01-01 00:00:00.000001204,-795.196
1970-01-01 00:00:00.000001205,-115.656
1970-01-01 00:00:00.000001206,104.188
1970-01-01 00:00:00.000001207,87.84
1970-01-01 00:00:00.000001208,441.396
1970-01-01 00:00:00.000001209,1124.962
1970-01-01 00:00:00.000001210,1397.388
1970-01-01 00:00:00.000001211,490.806
1970-01-01 00:00:00.000001212,-637.084
1970-01-01 00:00:00.000001213,-959.286
1970-01-01 00:00:00.000001214,-859.124
1970-01-01 00:00:00.000001215,-966.972
1970-01-01 00:00:00.000001216,-420.778
1970-01-01 00:00:00.000001217,576.206
1970-01-01 00:00:00.000001218,1192.916
1970-01-01 00:00:00.000001219,575.718
1970-01-01 00:00:00.000001220,-294.508
1970-01-01 00:00:00.000001221,-918.294
1970-01-01 00:00:00.000001222,-366.0
1970-01-01 00:00:00.000001223,-252.174
1970-01-01 00:00:00.000001224,49.532
1970-01-01 00:00:00.000001225,321.958
1970-01-01 00:00:00.000001226,528.382
1970-01-01 00:00:00.000001227,1390.8
1970-01-01 00:00:00.000001228,1467.538
1970-01-01 00:00:00.000001229,-50.02
1970-01-01 00:00:00.000001230,-1084.214
1970-01-01 00:00:00.000001231,-867.42
1970-01-01 00:00:00.000001232,-989.054
1970-01-01 00:00:00.000001233,-674.904
1970-01-01 00:00:00.000001234,-7.686
1970-01-01 00:00:00.000001235,816.79
1970-01-01 00:00:00.000001236,816.79
1970-01-01 00:00:00.000001237,-198.738
1970-01-01 00:00:00.000001238,-782.874
1970-01-01 00:00:00.000001239,-823.378
1970-01-01 00:00:00.000001240,43.066
1970-01-01 00:00:00.000001241,-103.334
1970-01-01 00:00:00.000001242,-43.432
1970-01-01 00:00:00.000001243,174.582
1970-01-01 00:00:00.000001244,1159.0
1970-01-01 00:00:00.000001245,1159.0
1970-01-01 00:00:00.000001246,806.42
1970-01-01 00:00:00.000001247,-550.83
1970-01-01 00:00:00.000001248,-1126.914
1970-01-01 00:00:00.000001249,-858.88
1970-01-01 00:00:00.000001250,-844.484
1970-01-01 00:00:00.000001251,-525.21
1970-01-01 00:00:00.000001252,573.278
1970-01-01 00:00:00.000001253,1370.67
1970-01-01 00:00:00.000001254,1370.67
1970-01-01 00:00:00.000001255,-299.632
1970-01-01 00:00:00.000001256,-944.89
1970-01-01 00:00:00.000001257,-416.996
1970-01-01 00:00:00.000001258,-200.812
1970-01-01 00:00:00.000001259,93.086
1970-01-01 00:00:00.000001260,376.37
1970-01-01 00:00:00.000001261,710.162
1970-01-01 00:00:00.000001262,1097.39
1970-01-01 00:00:00.000001263,1563.43
1970-01-01 00:00:00.000001264,124.684
1970-01-01 00:00:00.000001265,-778.97
1970-01-01 00:00:00.000001266,-846.07
1970-01-01 00:00:00.000001267,-818.254
1970-01-01 00:00:00.000001268,-845.826
1970-01-01 00:00:00.000001269,-28.67
1970-01-01 00:00:00.000001270,867.664
1970-01-01 00:00:00.000001271,1252.94
1970-01-01 00:00:00.000001272,-99.552
1970-01-01 00:00:00.000001273,-619.882
1970-01-01 00:00:00.000001274,-647.21
1970-01-01 00:00:00.000001275,-15.494
1970-01-01 00:00:00.000001276,-69.418
1970-01-01 00:00:00.000001277,79.91
