time_captured,05_unb_hrm_accX
1970-01-01 00:00:00.000000548,65.4205403990508
1970-01-01 00:00:00.000000549,141.873015922578
1970-01-01 00:00:00.000000550,1307.61518635374
1970-01-01 00:00:00.000000551,750.221141278672
1970-01-01 00:00:00.000000552,-1028.77142655106
1970-01-01 00:00:00.000000553,-1038.83551714832
1970-01-01 00:00:00.000000554,-1051.26855115426
1970-01-01 00:00:00.000000555,-736.514
1970-01-01 00:00:00.000000556,905.866783049652
1970-01-01 00:00:00.000000557,-168.186982985622
1970-01-01 00:00:00.000000558,-923.815138731184
1970-01-01 00:00:00.000000559,-202.852450310166
1970-01-01 00:00:00.000000560,18.2694055219293
1970-01-01 00:00:00.000000561,241.316
1970-01-01 00:00:00.000000562,399.387081809321
1970-01-01 00:00:00.000000563,1375.45295300972
1970-01-01 00:00:00.000000564,-704.184
1970-01-01 00:00:00.000000565,-997.194451009911
1970-01-01 00:00:00.000000566,-1018.21027733747
1970-01-01 00:00:00.000000567,-671.896315603958
