time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000422,1307.93335899495
1970-01-01 00:00:00.000000423,1513.499375719
1970-01-01 00:00:00.000000424,743.416475796479
1970-01-01 00:00:00.000000425,386.636777055866
1970-01-01 00:00:00.000000426,323.288265737718
1970-01-01 00:00:00.000000427,1189.1359847182
1970-01-01 00:00:00.000000428,1227.19499905834
1970-01-01 00:00:00.000000429,1331.874
1970-01-01 00:00:00.000000430,1236.94055488754
1970-01-01 00:00:00.000000431,748.889308034833
1970-01-01 00:00:00.000000432,-184.342
1970-01-01 00:00:00.000000433,1495.07939459246
1970-01-01 00:00:00.000000434,1814.64625132992
1970-01-01 00:00:00.000000435,1167.46200625542
1970-01-01 00:00:00.000000436,1196.08737991015
1970-01-01 00:00:00.000000437,611.676601628184
1970-01-01 00:00:00.000000438,-66.4999847900566
1970-01-01 00:00:00.000000439,1233.29557195957
1970-01-01 00:00:00.000000440,963.967599897315
1970-01-01 00:00:00.000000441,1529.48511794376
1970-01-01 00:00:00.000000442,1134.06095307235
1970-01-01 00:00:00.000000443,858.96073995358
1970-01-01 00:00:00.000000444,-349.53
1970-01-01 00:00:00.000000445,329.298806185649
1970-01-01 00:00:00.000000446,1531.22691434904
1970-01-01 00:00:00.000000447,965.264
1970-01-01 00:00:00.000000448,1649.32457978646
1970-01-01 00:00:00.000000449,828.467318312808
1970-01-01 00:00:00.000000450,31.8806946882933
1970-01-01 00:00:00.000000451,1219.5547730977
1970-01-01 00:00:00.000000452,895.175269451204
1970-01-01 00:00:00.000000453,1551.61609568313
1970-01-01 00:00:00.000000454,1210.20746034179
1970-01-01 00:00:00.000000455,965.909312706924
1970-01-01 00:00:00.000000456,-202.428944207196
1970-01-01 00:00:00.000000457,257.450432699025
1970-01-01 00:00:00.000000458,1486.95807937149
1970-01-01 00:00:00.000000459,1764.38198302658
1970-01-01 00:00:00.000000460,1415.29553046186
1970-01-01 00:00:00.000000461,950.129359239641
1970-01-01 00:00:00.000000462,317.082577033805
1970-01-01 00:00:00.000000463,982.449411592892
1970-01-01 00:00:00.000000464,1216.1774169651
1970-01-01 00:00:00.000000465,1509.994
1970-01-01 00:00:00.000000466,1569.76857990654
1970-01-01 00:00:00.000000467,820.521770056494
1970-01-01 00:00:00.000000468,109.068
1970-01-01 00:00:00.000000469,202.440116693172
1970-01-01 00:00:00.000000470,532.844379407418
1970-01-01 00:00:00.000000471,1567.65104072133
1970-01-01 00:00:00.000000472,1513.42898175008
1970-01-01 00:00:00.000000473,1353.58362508668
1970-01-01 00:00:00.000000474,369.894407594077
1970-01-01 00:00:00.000000475,720.85989697579
1970-01-01 00:00:00.000000476,1314.68399571929
1970-01-01 00:00:00.000000477,1471.32
1970-01-01 00:00:00.000000478,1330.84210099911
1970-01-01 00:00:00.000000479,1189.47975888094
1970-01-01 00:00:00.000000480,579.622
1970-01-01 00:00:00.000000481,55.9640694976675
1970-01-01 00:00:00.000000482,-153.219406102522
1970-01-01 00:00:00.000000483,2071.75038974793
1970-01-01 00:00:00.000000484,2016.40555074246
1970-01-01 00:00:00.000000485,1147.28151894331
1970-01-01 00:00:00.000000486,762.492820564359
1970-01-01 00:00:00.000000487,-33.0835524286121
1970-01-01 00:00:00.000000488,762.326725015786
1970-01-01 00:00:00.000000489,1040.416
1970-01-01 00:00:00.000000490,1408.1033349825
1970-01-01 00:00:00.000000491,1144.66027873344
1970-01-01 00:00:00.000000492,632.692
1970-01-01 00:00:00.000000493,140.03800836147
1970-01-01 00:00:00.000000494,564.5059428023
1970-01-01 00:00:00.000000495,1016.52067761103
1970-01-01 00:00:00.000000496,1825.54979289539
1970-01-01 00:00:00.000000497,1500.32298445103
1970-01-01 00:00:00.000000498,816.930327090159
1970-01-01 00:00:00.000000499,433.712300186248
1970-01-01 00:00:00.000000500,310.26518355253
1970-01-01 00:00:00.000000501,1234.03
1970-01-01 00:00:00.000000502,1325.15914361677
1970-01-01 00:00:00.000000503,1055.33576255197
1970-01-01 00:00:00.000000504,1144.97
1970-01-01 00:00:00.000000505,438.795527042955
1970-01-01 00:00:00.000000506,-71.1673283731747
1970-01-01 00:00:00.000000507,570.763381026267
1970-01-01 00:00:00.000000508,1705.05125033483
1970-01-01 00:00:00.000000509,1323.49377067806
1970-01-01 00:00:00.000000510,1029.70331573728
1970-01-01 00:00:00.000000511,742.239874881472
1970-01-01 00:00:00.000000512,148.245343440245
1970-01-01 00:00:00.000000513,1276.364
1970-01-01 00:00:00.000000514,989.913003581661
1970-01-01 00:00:00.000000515,1032.81346758346
1970-01-01 00:00:00.000000516,1314.29928537162
1970-01-01 00:00:00.000000517,834.311783121285
1970-01-01 00:00:00.000000518,-244.680221810772
1970-01-01 00:00:00.000000519,525.194892879793
1970-01-01 00:00:00.000000520,1455.91709975958
1970-01-01 00:00:00.000000521,1290.78210389928
1970-01-01 00:00:00.000000522,1176.43409409801
1970-01-01 00:00:00.000000523,779.514947694457
1970-01-01 00:00:00.000000524,179.073100531469
1970-01-01 00:00:00.000000525,1041.27
1970-01-01 00:00:00.000000526,1153.55808645954
1970-01-01 00:00:00.000000527,1558.44669431436
1970-01-01 00:00:00.000000528,919.636
1970-01-01 00:00:00.000000529,1219.74767436682
1970-01-01 00:00:00.000000530,542.179922680607
1970-01-01 00:00:00.000000531,91.0994096013413
1970-01-01 00:00:00.000000532,886.923189579099
1970-01-01 00:00:00.000000533,2069.36829520413
1970-01-01 00:00:00.000000534,1439.49870883164
1970-01-01 00:00:00.000000535,1126.21582420397
1970-01-01 00:00:00.000000536,679.049325494127
1970-01-01 00:00:00.000000537,422.364
1970-01-01 00:00:00.000000538,1024.59285102036
1970-01-01 00:00:00.000000539,1378.50781906613
1970-01-01 00:00:00.000000540,1306.63215442302
1970-01-01 00:00:00.000000541,1288.60519855434
1970-01-01 00:00:00.000000542,-137.004276157764
1970-01-01 00:00:00.000000543,-443.708763775572
1970-01-01 00:00:00.000000544,849.839062820976
