time_captured,07_c75_hrm_accY
1970-01-01 00:00:00.000000530,-522.536802992939
1970-01-01 00:00:00.000000531,409.10902411091
1970-01-01 00:00:00.000000532,-354.361821258401
1970-01-01 00:00:00.000000533,35.2574886340656
1970-01-01 00:00:00.000000534,341.356
1970-01-01 00:00:00.000000535,93.965188535992
1970-01-01 00:00:00.000000536,100.526346151414
1970-01-01 00:00:00.000000537,217.077240743367
1970-01-01 00:00:00.000000538,-225.532188594239
1970-01-01 00:00:00.000000539,112.293683716958
1970-01-01 00:00:00.000000540,-172.283959985909
1970-01-01 00:00:00.000000541,-159.004770429827
1970-01-01 00:00:00.000000542,141.704627603059
1970-01-01 00:00:00.000000543,81.252
1970-01-01 00:00:00.000000544,221.498912746635
1970-01-01 00:00:00.000000545,-302.101042271557
1970-01-01 00:00:00.000000546,-536.068
1970-01-01 00:00:00.000000547,-168.776195087117
1970-01-01 00:00:00.000000548,-74.3339324800723
1970-01-01 00:00:00.000000549,18.3530971493837
1970-01-01 00:00:00.000000550,-192.249841111407
1970-01-01 00:00:00.000000551,51.3144813098556
1970-01-01 00:00:00.000000552,218.99
1970-01-01 00:00:00.000000553,64.3952736472037
1970-01-01 00:00:00.000000554,-115.251645166224
1970-01-01 00:00:00.000000555,5.734
1970-01-01 00:00:00.000000556,-85.1311768818103
1970-01-01 00:00:00.000000557,200.418451167161
1970-01-01 00:00:00.000000558,185.803868477973
1970-01-01 00:00:00.000000559,441.279642825679
1970-01-01 00:00:00.000000560,225.969941252321
1970-01-01 00:00:00.000000561,-64.4564630890543
1970-01-01 00:00:00.000000562,-390.833152676061
1970-01-01 00:00:00.000000563,-324.542879231239
1970-01-01 00:00:00.000000564,22.448
1970-01-01 00:00:00.000000565,-322.894162969024
1970-01-01 00:00:00.000000566,-18.1127226344629
1970-01-01 00:00:00.000000567,-191.187511401397
1970-01-01 00:00:00.000000568,-100.938771099434
1970-01-01 00:00:00.000000569,-31.4621815611978
