time_captured,06_c25_hrm_accZ
1970-01-01 00:00:00.000000557,1297.62778887135
1970-01-01 00:00:00.000000558,760.624777168691
1970-01-01 00:00:00.000000559,1203.18958622707
1970-01-01 00:00:00.000000560,702.041622646242
1970-01-01 00:00:00.000000561,406.626
1970-01-01 00:00:00.000000562,1170.45021514948
1970-01-01 00:00:00.000000563,1524.84030191504
1970-01-01 00:00:00.000000564,343.858514202755
1970-01-01 00:00:00.000000565,1125.27924524887
1970-01-01 00:00:00.000000566,677.894120925258
1970-01-01 00:00:00.000000567,785.300223176779
1970-01-01 00:00:00.000000568,492.7661238167
1970-01-01 00:00:00.000000569,899.558933388324
1970-01-01 00:00:00.000000570,1677.866
1970-01-01 00:00:00.000000571,1412.01009864724
1970-01-01 00:00:00.000000572,708.988705808964
1970-01-01 00:00:00.000000573,730.658
1970-01-01 00:00:00.000000574,955.440135772993
1970-01-01 00:00:00.000000575,1563.37911586146
1970-01-01 00:00:00.000000576,1438.81071074201
1970-01-01 00:00:00.000000577,1056.70971785141
1970-01-01 00:00:00.000000578,514.87487378126
