time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000409,22.3742007146818
1970-01-01 00:00:00.000000410,136.966615489997
1970-01-01 00:00:00.000000411,115.500209518047
1970-01-01 00:00:00.000000412,179.335365577579
1970-01-01 00:00:00.000000413,469.883602723265
1970-01-01 00:00:00.000000414,-354.654
1970-01-01 00:00:00.000000415,355.455450669743
1970-01-01 00:00:00.000000416,-89.1381800025482
1970-01-01 00:00:00.000000417,-41.1488736936938
1970-01-01 00:00:00.000000418,-390.562496808426
1970-01-01 00:00:00.000000419,-191.634924829524
1970-01-01 00:00:00.000000420,-223.138
1970-01-01 00:00:00.000000421,84.0926013239918
1970-01-01 00:00:00.000000422,-192.864031658673
1970-01-01 00:00:00.000000423,-222.162
1970-01-01 00:00:00.000000424,-127.36920673743
1970-01-01 00:00:00.000000425,78.5615593923644
1970-01-01 00:00:00.000000426,171.793245117357
1970-01-01 00:00:00.000000427,28.9439326603067
1970-01-01 00:00:00.000000428,-134.576633576638
1970-01-01 00:00:00.000000429,120.902
1970-01-01 00:00:00.000000430,-43.581699973563
1970-01-01 00:00:00.000000431,-309.746256507437
1970-01-01 00:00:00.000000432,-97.5765713370639
1970-01-01 00:00:00.000000433,-203.394352434308
1970-01-01 00:00:00.000000434,153.072453047985
1970-01-01 00:00:00.000000435,240.95
1970-01-01 00:00:00.000000436,188.739145448137
1970-01-01 00:00:00.000000437,-371.570819323499
1970-01-01 00:00:00.000000438,-131.517124749238
1970-01-01 00:00:00.000000439,-337.891668681978
1970-01-01 00:00:00.000000440,-250.694488305261
1970-01-01 00:00:00.000000441,18.91
1970-01-01 00:00:00.000000442,70.2955144556458
1970-01-01 00:00:00.000000443,302.379871405284
1970-01-01 00:00:00.000000444,511.384770225436
1970-01-01 00:00:00.000000445,13.738265725468
1970-01-01 00:00:00.000000446,43.9989587937995
1970-01-01 00:00:00.000000447,-290.36
1970-01-01 00:00:00.000000448,-118.346199266995
1970-01-01 00:00:00.000000449,46.4874106846327
1970-01-01 00:00:00.000000450,227.646449753017
1970-01-01 00:00:00.000000451,287.349177616766
1970-01-01 00:00:00.000000452,67.9675516914404
1970-01-01 00:00:00.000000453,51.484
1970-01-01 00:00:00.000000454,-202.666853395161
1970-01-01 00:00:00.000000455,-182.615634733962
1970-01-01 00:00:00.000000456,-131.028
1970-01-01 00:00:00.000000457,-470.449606779277
1970-01-01 00:00:00.000000458,188.731692377757
1970-01-01 00:00:00.000000459,-192.485321192497
1970-01-01 00:00:00.000000460,-32.8517942886449
1970-01-01 00:00:00.000000461,340.067868591299
1970-01-01 00:00:00.000000462,187.392
1970-01-01 00:00:00.000000463,332.425561679997
1970-01-01 00:00:00.000000464,499.235757860152
1970-01-01 00:00:00.000000465,-171.045801671341
1970-01-01 00:00:00.000000466,-501.706312492168
1970-01-01 00:00:00.000000467,-233.444545668399
1970-01-01 00:00:00.000000468,-233.996
1970-01-01 00:00:00.000000469,93.5367510082178
1970-01-01 00:00:00.000000470,112.014567560385
1970-01-01 00:00:00.000000471,164.736168477588
1970-01-01 00:00:00.000000472,410.124905519922
1970-01-01 00:00:00.000000473,-84.5156770703155
1970-01-01 00:00:00.000000474,-397.232
1970-01-01 00:00:00.000000475,-604.48091183082
1970-01-01 00:00:00.000000476,-255.764145872542
1970-01-01 00:00:00.000000477,-6.93049224569148
1970-01-01 00:00:00.000000478,-41.188470750037
1970-01-01 00:00:00.000000479,211.518282457067
1970-01-01 00:00:00.000000480,-564.616
1970-01-01 00:00:00.000000481,67.0378591184077
1970-01-01 00:00:00.000000482,-203.619566174425
1970-01-01 00:00:00.000000483,-72.8035281548784
1970-01-01 00:00:00.000000484,-272.965719912991
1970-01-01 00:00:00.000000485,-266.424977395049
1970-01-01 00:00:00.000000486,-214.095066680672
1970-01-01 00:00:00.000000487,-188.587569527169
1970-01-01 00:00:00.000000488,215.851735503043
1970-01-01 00:00:00.000000489,669.17
1970-01-01 00:00:00.000000490,170.158104258609
1970-01-01 00:00:00.000000491,219.571253172697
1970-01-01 00:00:00.000000492,17.7423370263944
1970-01-01 00:00:00.000000493,-166.736120864857
1970-01-01 00:00:00.000000494,-128.989830348107
1970-01-01 00:00:00.000000495,47.092
1970-01-01 00:00:00.000000496,-295.311613240283
1970-01-01 00:00:00.000000497,-89.2462153656173
1970-01-01 00:00:00.000000498,32.6275207062653
1970-01-01 00:00:00.000000499,-199.027559615102
1970-01-01 00:00:00.000000500,289.004428033895
1970-01-01 00:00:00.000000501,214.232
1970-01-01 00:00:00.000000502,174.003077266123
1970-01-01 00:00:00.000000503,-14.2872794559198
1970-01-01 00:00:00.000000504,-160.320097114328
1970-01-01 00:00:00.000000505,-199.016611832301
1970-01-01 00:00:00.000000506,-375.943334583614
1970-01-01 00:00:00.000000507,-253.638
1970-01-01 00:00:00.000000508,-39.2399096307518
1970-01-01 00:00:00.000000509,-102.438582395445
1970-01-01 00:00:00.000000510,-28.9885875780825
1970-01-01 00:00:00.000000511,127.14706813041
1970-01-01 00:00:00.000000512,251.960051642683
1970-01-01 00:00:00.000000513,255.102
1970-01-01 00:00:00.000000514,-213.587372326702
1970-01-01 00:00:00.000000515,210.558941372727
1970-01-01 00:00:00.000000516,98.1133395311001
1970-01-01 00:00:00.000000517,-350.741338750046
1970-01-01 00:00:00.000000518,-158.605823037348
1970-01-01 00:00:00.000000519,-25.62
1970-01-01 00:00:00.000000520,-55.4953375547353
1970-01-01 00:00:00.000000521,141.059812467258
1970-01-01 00:00:00.000000522,118.51448946123
1970-01-01 00:00:00.000000523,-299.279397099697
1970-01-01 00:00:00.000000524,12.2694522684471
1970-01-01 00:00:00.000000525,-144.326
1970-01-01 00:00:00.000000526,-188.035805775106
1970-01-01 00:00:00.000000527,-292.479472676373
1970-01-01 00:00:00.000000528,-243.585357585426
1970-01-01 00:00:00.000000529,86.5581796847883
1970-01-01 00:00:00.000000530,171.969577511478
1970-01-01 00:00:00.000000531,510.889913191577
1970-01-01 00:00:00.000000532,288.120082761111
1970-01-01 00:00:00.000000533,-86.1172394289721
1970-01-01 00:00:00.000000534,-282.064
1970-01-01 00:00:00.000000535,-130.023768243151
1970-01-01 00:00:00.000000536,-259.923527724314
1970-01-01 00:00:00.000000537,106.130513355955
